カード名,R,型番,エキスパンション,21-01-30,21-01-31,21-02-01,21-02-02,21-02-03,21-02-04,21-02-05,21-02-06,21-02-07,21-02-08,21-02-09
カプ・コケコGX,UR,246/150,SM8b,1500.0,1500.0,1500.0,1500.0,1500.0,1600.0,1600.0,1600.0,1600,1600,1600
カプ・コケコV,_,006/024,SA雷,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
カプ・コケコ◆,PR,014/052,SM8a,30.0,30.0,30.0,30.0,30.0,50.0,50.0,50.0,50,50,50
カプ・コケコ◆,PR,049/173,SM12a,30.0,30.0,30.0,30.0,30.0,50.0,50.0,50.0,50,50,50
カプ・テテフGX,RR,022/050,SM2L,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・テテフGX,SR,052/050,SM2L,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
カプ・テテフGX,HR,057/050,SM2L,4550.0,4550.0,4550.0,4550.0,4550.0,4550.0,6000.0,6000.0,6000,6000,6000
カプ・テテフ,M,026/049,SM2+,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・テテフGX,RR,045/114,SM4+,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・テテフGX,RR,044/150,SM8b,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・テテフGX,UR,247/150,SM8b,2400.0,2400.0,2400.0,2400.0,2400.0,3000.0,3000.0,3000.0,3000,3000,3000
カプ・テテフGX,_,010/035,SMJ,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・テテフGX,_,001/029,SMN,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・テテフGX,_,008/031,SMM,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・ブルルGX,_,005/021,SMC,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
カプ・ブルルGX,RR,007/049,SM2+,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
カプ・ブルルGX,SR,050/049,SM2+,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
カプ・ブルルGX,HR,058/049,SM2+,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300,1300
カプ・ブルルGX,UR,244/150,SM8b,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
ガブリアス,S,200/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ガブリアス＆ギラティナGX,SR,059/054,SM10a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガブリアス＆ギラティナGX,SR,060/054,SM10a,2800.0,2800.0,2800.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700,2700,2700
ガブリアス＆ギラティナGX,HR,066/054,SM10a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガブリアス&ギラティナGX,UR,225/173,SM12a,2500.0,2750.0,2750.0,3000.0,3000.0,3000.0,4000.0,4000.0,4000,4000,4000
カプ・レヒレGX,RR,018/049,SM2+,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・レヒレGX,SR,052/049,SM2+,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
カプ・レヒレGX,HR,060/049,SM2+,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200,2200,2200
カプ・レヒレGX,RR,027/114,SM4+,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・レヒレGX,UR,245/150,SM8b,1500.0,1500.0,1500.0,1500.0,1500.0,2000.0,2000.0,2000.0,2000,2000,2000
ガマゲロゲEX,RR,020/096,_,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ガマゲロゲEX,表記なし,010/049,_,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ガマゲロゲEX,表記なし,030/131,CP4,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ガマゲロゲEX,表記なし,022/171,BESTXY,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
カマスジョー,S,231/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
カミツルギGX,SR,053/050,SM4S,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
カミツルギGX,HR,058/050,SM4S,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
カミツルギGX,SSR,235/150,SM8b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
カミツルギ,S,193/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
カムカメ,S,227/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
カメックスGX,RR,010/054,SM9b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
カメックスGX,SR,057/054,SM9b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
カメックスGX,HR,064/054,SM9b,1200.0,1200.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250,1250,1250
カメックス＆ポッチャマGX,RR,016/064,SM11a,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
カメックス＆ポッチャマGX,SR,069/064,SM11a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
カメックス＆ポッチャマGX,SR,070/064,SM11a,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,2000.0,2000.0,2000,2000,2000
カメックス＆ポッチャマGX,HR,076/064,SM11a,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
カラマネロ,S,178/150,SM8b,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,200,200
カラマネロV,RR,070/096,S2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カラマネロVMAX,RRR,071/096,S2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カラマネロV,SR,103/096,S2,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
カラマネロVMAX,HR,109/096,S2,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガラルカモネギ,S,262/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルギャロップ,S,247/190,s4a,120.0,120.0,120.0,120.0,120.0,100.0,100.0,100.0,100,100,100
ガラルサニーゴ,S,248/190,s4a,120.0,120.0,120.0,120.0,120.0,100.0,100.0,100.0,100,100,100
ガラルサニゴーンV,RR,043/100,s3,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,80
ガラルサニゴーンV,SR,103/100,s3,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガラルサニゴーン,S,249/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルジグザグマ,P,135/S-P,PROMO,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,4000,4000
ガラルジグザグマ,S,277/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガラルタチフサグマ,UR,119/100,s4,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ガラルタチフサグマ,S,279/190,s4a,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ガラルダルマッカ,S,222/190,s4a,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80,80,80
ガラルデスバーン,S,265/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルデスマス,S,264/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルニャース,_,001/007,SP1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ガラルニャース,_,126/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ガラルニャース,S,285/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルニャース,M,126/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ガラルニャイキング,R,041/060,S1W,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ガラルニャイキング,UR,113/096,S2,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
ガラルニャイキング,_,127/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ガラルニャイキング,S,286/190,s4a,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,250,250
ガラルネギガナイトV,RR,065/100,s4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ガラルネギガナイトV,SR,106/100,s4,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450,450,450
ガラルネギガナイト,S,263/190,s4a,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80,80,80
ガラルバリコオル,U,019/070,s2a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ガラルバリコオル,_,030/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ガラルバリコオル,S,220/190,s4a,300.0,300.0,300.0,250.0,250.0,250.0,250.0,250.0,250,250,250
ガラルバリコオル,M,030/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ガラルバリヤード,S,219/190,s4a,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,80
ガラルヒヒダルマV,RR,023/100,s4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ガラルヒヒダルマVMAX,RRR,024/100,s4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ガラルヒヒダルマV,SR,103/100,s4,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガラルヒヒダルマVMAX,HR,113/100,s4,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
ガラルヒヒダルマ,S,223/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルポニータ,S,246/190,s4a,200.0,200.0,200.0,200.0,200.0,150.0,150.0,150.0,150,150,150
ガラルマタドガス,R,064/096,S2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ガラルマタドガス,_,105/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ガラルマタドガス,S,276/190,s4a,700.0,700.0,650.0,650.0,650.0,700.0,700.0,700.0,700,700,700
ガラルマッギョV,RR,055/070,s2a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ガラルマッギョV,SR,076/070,s2a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ガラルマッギョ,S,287/190,s4a,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,80
ガラルマッスグマ,S,278/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ガラルヤドランV,_,059/127,SD,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ギモー,S,283/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
ギャラドスGX,RR,008/050,SM4A,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ギャラドスGX,SR,051/050,SM4A,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
ギャラドスGX,HR,056/050,SM4A,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3200.0,3200.0,3200,3200,3200
ギャラドスGX,_,015/051,SML,30.0,30.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ギャラドスごっこピカチュウ,プロモーション,151/XY-P,_,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000,33000,33000
キュウコンV,RR,013/096,S2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
キュウコンV,SR,098/096,S2,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
救助隊DXのピカチュウ,P,036/S-P,PROMO,3500.0,3500.0,3500.0,3500.0,3500.0,3200.0,3200.0,3000.0,3500,3500,3500
ギラティナ,R,016/054,SM10a,350.0,350.0,300.0,300.0,300.0,300.0,350.0,350.0,350,350,350
ギラティナ◆,PR,030/066,SM5M,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ギラティナ◆,PR,058/173,SM12a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ギルガルドV,RR,080/100,s4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ギルガルドVMAX,RRR,081/100,s4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ギルガルドV,SR,108/100,s4,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ギルガルドVMAX,HR,115/100,s4,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
キルリア,S,195/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
キングドラGX,RR,014/053,SM6a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
キングドラGX,SR,055/053,SM6a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
キングドラGX,HR,061/053,SM6a,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
クスネ,S,280/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
グソクムシャGX,SR,052/051,SM3N,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
グソクムシャGX,HR,058/051,SM3N,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
グソクムシャGX,SSR,208/150,SM8b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
クチートGX,RR,030/054,SM10a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
クチートGX,SR,058/054,SM10a,600.0,700.0,700.0,700.0,600.0,600.0,600.0,600.0,600,600,600
クチートGX,HR,065/054,SM10a,1200.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300,1300,1300
クチートGX,RR,089/173,SM12a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
グレイシアGX,SR,067/066,SM5M,350.0,350.0,350.0,700.0,700.0,1000.0,1000.0,1000.0,1500,1500,1500
グレイシアGX,HR,073/066,SM5M,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3500.0,3500.0,3500,3500,3500
グレイシアGX,P,269/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7500,7500,7500
グレイシアGX,SSR,215/150,SM8b,2200.0,2200.0,2200.0,2350.0,2350.0,2350.0,2350.0,2350.0,2750,2750,2750
クロバットV,RR,053/100,s3,700.0,700.0,700.0,650.0,650.0,650.0,600.0,600.0,600,550,600
クロバットV,SR,105/100,s3,2200.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500,2500,2500
クロバットV,RR,108/190,s4a,700.0,700.0,700.0,650.0,650.0,650.0,600.0,600.0,600,550,600
クロバットVMAX,RRR,109/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
クロバットVMAX,SSR,320/190,s4a,450.0,450.0,450.0,450.0,450.0,400.0,400.0,400.0,400,400,400
クロバットV,P,152/S-P,PROMO,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1200
クワガノンGX,SR,055/051,SM1+,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
クワガノンGX,HR,062/051,SM1+,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
クワガノンV,RR,025/070,s2a,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
クワガノンV,SR,073/070,s2a,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850,1850,1850
ゲコガシラ,S,172/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
ゲッコウガGX,SR,095/094,SM6,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1000,1000,1000
ゲッコウガGX,HR,103/094,SM6,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2500,2500,2500
ゲッコウガGX,SSR,216/150,SM8b,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3200,3200,2800
ゲッコウガGX,RR,013/024,smP2,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ゲッコウガ&ゾロアークGX,RR,025/055,SM9a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ゲッコウガ&ゾロアークGX,SR,058/055,SM9a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ゲッコウガ&ゾロアークGX,SR,059/055,SM9a,2300.0,2300.0,2300.0,2300.0,2300.0,2400.0,2300.0,2000.0,2000,2000,2000
ゲッコウガ&ゾロアークGX,HR,066/055,SM9a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,500.0,500,500,500
ゲッコウガ&ゾロアークGX,RR,072/173,SM12a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ゲッコウガ&ゾロアークGX,UR,223/173,SM12a,2500.0,3000.0,3000.0,2850.0,2850.0,3000.0,4000.0,4000.0,4000,4000,4000
ゲノセクトGX,SR,064/060,SM7a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ゲノセクトGX,HR,070/060,SM7a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ゲノセクト,P,148/S-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
未開封ゲノセクト,P,148/S-P,PROMO,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ケルディオGX,RR,019/054,SM10b,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ケルディオGX,SR,057/054,SM10b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ケルディオGX,HR,064/054,SM10b,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ケルディオGX,RR,036/173,SM12a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ケルディオV,_,006/023,SA水,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ケロマツ,S,171/150,SM8b,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ゲンガー＆ミミッキュGX,RR,038/095,SM9,400.0,450.0,450.0,450.0,400.0,450.0,450.0,450.0,450,450,450
ゲンガー＆ミミッキュGX,SR,102/095,SM9,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100,1100,1100
ゲンガー＆ミミッキュGX,SR,103/095,SM9,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,5000.0,5000.0,6000,6000,6000
ゲンガー＆ミミッキュGX,HR,113/095,SM9,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2200,2200,2200
ケンタロスGX,SR,064/060,SM1M,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ケンタロスGX,HR,070/060,SM1M,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100,1100,1100
ケンタロスGX,P,263/SM-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
コアルヒー,S,294/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
コイキング＆ホエルオーGX,RR,019/095,SM9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
コイキング＆ホエルオーGX,SR,098/095,SM9,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
コイキング＆ホエルオーGX,SR,099/095,SM9,1400.0,1400.0,1400.0,1500.0,1500.0,1800.0,1800.0,1800.0,2000,2000,2000
コイキング＆ホエルオーGX,HR,111/095,SM9,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,450,450,450
コイキングごっこピカチュウ,プロモーション,150/XY-P,_,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000.0,33000,33000,33000
コイル,S,187/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
コイル,CHR,055/049,SM11b,30.0,30.0,30.0,30.0,30.0,30.0,50.0,50.0,100,100,80
コータス,CHR,050/049,SM11b,150.0,150.0,150.0,150.0,150.0,250.0,250.0,250.0,250,250,250
コータスV,RR,006/060,S1H,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
コータスV,SR,061/060,S1H,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
コオリッポＶ,P,020/S-P,PROMO,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
コオリッポ,S,234/190,s4a,100.0,100.0,100.0,100.0,100.0,80.0,80.0,80.0,80,80,80
ココ,P,106/S-P,PROMO,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ココガラ,S,300/190,s4a,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,80
コソクムシ,S,164/150,SM8b,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
コダック,P,286/SM-P,PROMO,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
コバルオンGX,SR,056/052,SM8a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
コバルオンGX,HR,062/052,SM8a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ゴリランダーV,RR,008/070,s1a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ゴリランダーVMAX,RRR,009/070,s1a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ゴリランダーV,SR,071/070,s1a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ゴリランダーVMAX,HR,079/070,s1a,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700,700,700
ゴリランダー,UR,084/070,s2a,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700,2700,2700
ゴリランダーV,RR,009/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ゴリランダーVMAX,RRR,010/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ゴリランダー,S,205/190,s4a,400.0,400.0,400.0,350.0,350.0,350.0,350.0,380.0,380,380,380
ゴリランダーV,SSR,304/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ゴリランダーVMAX,SSR,305/190,s4a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
サーナイトGX,RR,038/051,SM3N,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
サーナイトGX,SR,055/051,SM3N,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
サーナイトGX,HR,061/051,SM3N,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,5000.0,5000.0,5000,5000,5000
サーナイトGX,RR,092/150,SM8b,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
サーナイトGX,SSR,237/150,SM8b,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3200,3200,3200
サーナイト,P,408/SM-P,PROMO,1000.0,1000.0,1000.0,1000.0,1000.0,800.0,800.0,800.0,800,800,800
サーナイトV,RR,030/070,s2a,120.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
サーナイトVMAX,RRR,031/070,s2a,150.0,200.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
サーナイトV,SR,074/070,s2a,1100.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
サーナイトVMAX,HR,081/070,s2a,2250.0,2500.0,2500.0,2600.0,2600.0,2600.0,3000.0,3000.0,3000,3000,3000
サーナイト&ニンフィアGX,RR,031/055,SM9a,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
サーナイト&ニンフィアGX,SR,060/055,SM9a,550.0,550.0,600.0,600.0,600.0,600.0,600.0,600.0,800,800,800
サーナイト&ニンフィアGX,SR,061/055,SM9a,6000.0,6000.0,6500.0,7500.0,7500.0,8500.0,8500.0,8500.0,9000,9000,10000
サーナイト&ニンフィアGX,HR,067/055,SM9a,1500.0,1500.0,1800.0,1800.0,1800.0,1800.0,2500.0,2500.0,2500,2500,2500
桜アフロのピカチュウ,P,211/SM-P,PROMO,3400.0,3400.0,3400.0,3400.0,3400.0,3500.0,3500.0,3500.0,3500,3500,3500
サザンドラ,_,004/020,SC悪,300.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,250,250
ザシアンV,RR,046/060,S1W,250.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200,200,200
ザシアンV,SR,065/060,S1W,2700.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800,2800,2800
ザシアンV,UR,073/060,S1W,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000,8000,8000
ザシアン,A,033/076,s3a,1000.0,1000.0,1000.0,1000.0,1000.0,800.0,800.0,800.0,800,750,750
ザシアンV,RR,137/190,s4a,250.0,200.0,200.0,150.0,150.0,150.0,150.0,150.0,200,200,200
ザシアンV,UR,329/190,s4a,3000.0,3000.0,3200.0,3200.0,3200.0,3350.0,3350.0,3350.0,3300,3300,3300
サシカマス,S,230/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
サダイジャV,RR,046/070,s1a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
サダイジャV,SR,075/070,s1a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
サダイジャ,S,270/190,s4a,80.0,80.0,80.0,80.0,80.0,50.0,50.0,50.0,50,50,50
サッチムシ,S,206/190,s4a,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,80
サッポロのピカチュウ,P,005/SM-P,PROMO,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500,6500,6500
サトシのピカチュウGX,_,005/026,SMD,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500,3500,3500
サトシのピカチュウ,P,071/SM-P,PROMO,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000,2000,2000
サトシのピカチュウ,P,072/SM-P,PROMO,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000,2000,2000
